match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,non_striker,runs_of_bat,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1422127,1,Rajasthan Royals,Delhi Capitals,11,6,R Parag,AR Patel,R Ashwin,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,1,R Parag,Kuldeep Yadav,R Ashwin,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,2,R Ashwin,Kuldeep Yadav,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,3,R Parag,Kuldeep Yadav,R Ashwin,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,4,R Parag,Kuldeep Yadav,R Ashwin,0,1,1,wides,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,5,R Parag,Kuldeep Yadav,R Ashwin,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,6,R Parag,Kuldeep Yadav,R Ashwin,2,0,2,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,12,7,R Parag,Kuldeep Yadav,R Ashwin,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,13,1,R Ashwin,AR Patel,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,13,2,R Parag,AR Patel,R Ashwin,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,13,3,R Ashwin,AR Patel,R Parag,0,0,0,,1,R Ashwin,caught,T Stubbs
1422127,1,Rajasthan Royals,Delhi Capitals,13,4,Dhruv Jurel,AR Patel,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,13,5,R Parag,AR Patel,Dhruv Jurel,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,13,6,Dhruv Jurel,AR Patel,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,14,1,Dhruv Jurel,KK Ahmed,R Parag,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,14,2,Dhruv Jurel,KK Ahmed,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,14,3,R Parag,KK Ahmed,Dhruv Jurel,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,14,4,R Parag,KK Ahmed,Dhruv Jurel,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,14,5,R Parag,KK Ahmed,Dhruv Jurel,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,14,6,R Parag,KK Ahmed,Dhruv Jurel,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,15,1,Dhruv Jurel,Mukesh Kumar,R Parag,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,15,2,Dhruv Jurel,Mukesh Kumar,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,15,3,R Parag,Mukesh Kumar,Dhruv Jurel,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,15,4,R Parag,Mukesh Kumar,Dhruv Jurel,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,15,5,R Parag,Mukesh Kumar,Dhruv Jurel,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,15,6,R Parag,Mukesh Kumar,Dhruv Jurel,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,16,1,Dhruv Jurel,Kuldeep Yadav,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,16,2,R Parag,Kuldeep Yadav,Dhruv Jurel,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,16,3,Dhruv Jurel,Kuldeep Yadav,R Parag,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,16,4,Dhruv Jurel,Kuldeep Yadav,R Parag,2,0,2,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,16,5,Dhruv Jurel,Kuldeep Yadav,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,16,6,R Parag,Kuldeep Yadav,Dhruv Jurel,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,17,1,Dhruv Jurel,A Nortje,R Parag,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,17,2,Dhruv Jurel,A Nortje,R Parag,0,0,0,,1,Dhruv Jurel,bowled,
1422127,1,Rajasthan Royals,Delhi Capitals,17,3,SO Hetmyer,A Nortje,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,17,4,R Parag,A Nortje,SO Hetmyer,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,17,5,R Parag,A Nortje,SO Hetmyer,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,17,6,SO Hetmyer,A Nortje,R Parag,0,1,1,byes,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,1,SO Hetmyer,Mukesh Kumar,R Parag,0,1,1,wides,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,2,SO Hetmyer,Mukesh Kumar,R Parag,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,3,R Parag,Mukesh Kumar,SO Hetmyer,1,0,1,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,4,SO Hetmyer,Mukesh Kumar,R Parag,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,5,SO Hetmyer,Mukesh Kumar,R Parag,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,6,SO Hetmyer,Mukesh Kumar,R Parag,0,0,0,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,18,7,SO Hetmyer,Mukesh Kumar,R Parag,2,0,2,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,19,1,R Parag,A Nortje,SO Hetmyer,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,19,2,R Parag,A Nortje,SO Hetmyer,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,19,3,R Parag,A Nortje,SO Hetmyer,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,19,4,R Parag,A Nortje,SO Hetmyer,4,0,4,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,19,5,R Parag,A Nortje,SO Hetmyer,6,0,6,,0,,,
1422127,1,Rajasthan Royals,Delhi Capitals,19,6,R Parag,A Nortje,SO Hetmyer,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,0,1,DA Warner,TA Boult,MR Marsh,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,0,2,DA Warner,TA Boult,MR Marsh,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,0,3,DA Warner,TA Boult,MR Marsh,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,0,4,DA Warner,TA Boult,MR Marsh,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,0,5,DA Warner,TA Boult,MR Marsh,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,0,6,MR Marsh,TA Boult,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,1,1,MR Marsh,N Burger,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,1,2,MR Marsh,N Burger,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,1,3,MR Marsh,N Burger,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,1,4,MR Marsh,N Burger,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,1,5,MR Marsh,N Burger,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,1,6,MR Marsh,N Burger,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,2,1,MR Marsh,TA Boult,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,2,2,DA Warner,TA Boult,MR Marsh,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,2,3,DA Warner,TA Boult,MR Marsh,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,2,4,MR Marsh,TA Boult,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,2,5,MR Marsh,TA Boult,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,2,6,MR Marsh,TA Boult,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,3,1,DA Warner,N Burger,MR Marsh,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,3,2,MR Marsh,N Burger,DA Warner,0,0,0,,1,MR Marsh,bowled,
1422127,2,Delhi Capitals,Rajasthan Royals,3,3,RK Bhui,N Burger,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,3,4,RK Bhui,N Burger,DA Warner,0,0,0,,1,RK Bhui,caught,SV Samson
1422127,2,Delhi Capitals,Rajasthan Royals,3,5,RR Pant,N Burger,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,3,6,RR Pant,N Burger,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,4,1,DA Warner,TA Boult,RR Pant,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,4,2,DA Warner,TA Boult,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,4,3,DA Warner,TA Boult,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,4,4,DA Warner,TA Boult,RR Pant,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,4,5,DA Warner,TA Boult,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,4,6,RR Pant,TA Boult,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,5,1,DA Warner,N Burger,RR Pant,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,5,2,DA Warner,N Burger,RR Pant,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,5,3,DA Warner,N Burger,RR Pant,0,1,1,legbyes,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,5,4,RR Pant,N Burger,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,5,5,RR Pant,N Burger,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,5,6,RR Pant,N Burger,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,6,1,RR Pant,R Ashwin,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,6,2,DA Warner,R Ashwin,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,6,3,DA Warner,R Ashwin,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,6,4,DA Warner,R Ashwin,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,6,5,RR Pant,R Ashwin,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,6,6,DA Warner,R Ashwin,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,7,1,DA Warner,Avesh Khan,RR Pant,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,7,2,DA Warner,Avesh Khan,RR Pant,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,7,3,DA Warner,Avesh Khan,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,7,4,RR Pant,Avesh Khan,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,7,5,DA Warner,Avesh Khan,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,7,6,DA Warner,Avesh Khan,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,8,1,RR Pant,R Ashwin,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,8,2,RR Pant,R Ashwin,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,8,3,RR Pant,R Ashwin,DA Warner,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,8,4,RR Pant,R Ashwin,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,8,5,DA Warner,R Ashwin,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,8,6,RR Pant,R Ashwin,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,9,1,RR Pant,YS Chahal,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,9,2,DA Warner,YS Chahal,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,9,3,DA Warner,YS Chahal,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,9,4,RR Pant,YS Chahal,DA Warner,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,9,5,RR Pant,YS Chahal,DA Warner,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,9,6,RR Pant,YS Chahal,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,10,1,RR Pant,Sandeep Sharma,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,10,2,DA Warner,Sandeep Sharma,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,10,3,DA Warner,Sandeep Sharma,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,10,4,DA Warner,Sandeep Sharma,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,10,5,RR Pant,Sandeep Sharma,DA Warner,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,10,6,DA Warner,Sandeep Sharma,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,11,1,DA Warner,Avesh Khan,RR Pant,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,11,2,DA Warner,Avesh Khan,RR Pant,0,0,0,,1,DA Warner,caught,Sandeep Sharma
1422127,2,Delhi Capitals,Rajasthan Royals,11,3,T Stubbs,Avesh Khan,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,11,4,RR Pant,Avesh Khan,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,11,5,RR Pant,Avesh Khan,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,11,6,T Stubbs,Avesh Khan,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,1,RR Pant,Sandeep Sharma,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,2,T Stubbs,Sandeep Sharma,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,3,RR Pant,Sandeep Sharma,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,4,T Stubbs,Sandeep Sharma,RR Pant,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,5,RR Pant,Sandeep Sharma,T Stubbs,0,1,1,wides,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,6,RR Pant,Sandeep Sharma,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,12,7,T Stubbs,Sandeep Sharma,RR Pant,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,13,1,RR Pant,YS Chahal,T Stubbs,0,0,0,,1,RR Pant,caught,SV Samson
1422127,2,Delhi Capitals,Rajasthan Royals,13,2,Abishek Porel,YS Chahal,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,13,3,Abishek Porel,YS Chahal,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,13,4,Abishek Porel,YS Chahal,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,13,5,T Stubbs,YS Chahal,Abishek Porel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,13,6,Abishek Porel,YS Chahal,T Stubbs,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,1,T Stubbs,Sandeep Sharma,Abishek Porel,0,1,1,wides,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,2,T Stubbs,Sandeep Sharma,Abishek Porel,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,3,T Stubbs,Sandeep Sharma,Abishek Porel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,4,Abishek Porel,Sandeep Sharma,T Stubbs,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,5,Abishek Porel,Sandeep Sharma,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,6,T Stubbs,Sandeep Sharma,Abishek Porel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,14,7,Abishek Porel,Sandeep Sharma,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,15,1,Abishek Porel,YS Chahal,T Stubbs,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,15,2,Abishek Porel,YS Chahal,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,15,3,Abishek Porel,YS Chahal,T Stubbs,0,0,0,,1,Abishek Porel,caught,JC Buttler
1422127,2,Delhi Capitals,Rajasthan Royals,15,4,AR Patel,YS Chahal,T Stubbs,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,15,5,AR Patel,YS Chahal,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,15,6,T Stubbs,YS Chahal,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,1,T Stubbs,R Ashwin,AR Patel,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,2,T Stubbs,R Ashwin,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,3,AR Patel,R Ashwin,T Stubbs,0,1,1,wides,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,4,AR Patel,R Ashwin,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,5,T Stubbs,R Ashwin,AR Patel,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,6,T Stubbs,R Ashwin,AR Patel,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,16,7,T Stubbs,R Ashwin,AR Patel,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,1,AR Patel,Avesh Khan,T Stubbs,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,2,AR Patel,Avesh Khan,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,3,AR Patel,Avesh Khan,T Stubbs,0,1,1,wides,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,4,AR Patel,Avesh Khan,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,5,T Stubbs,Avesh Khan,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,6,AR Patel,Avesh Khan,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,17,7,T Stubbs,Avesh Khan,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,18,1,T Stubbs,Sandeep Sharma,AR Patel,6,0,6,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,18,2,T Stubbs,Sandeep Sharma,AR Patel,4,0,4,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,18,3,T Stubbs,Sandeep Sharma,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,18,4,AR Patel,Sandeep Sharma,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,18,5,T Stubbs,Sandeep Sharma,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,18,6,AR Patel,Sandeep Sharma,T Stubbs,2,0,2,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,19,1,T Stubbs,Avesh Khan,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,19,2,AR Patel,Avesh Khan,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,19,3,AR Patel,Avesh Khan,T Stubbs,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,19,4,T Stubbs,Avesh Khan,AR Patel,1,0,1,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,19,5,AR Patel,Avesh Khan,T Stubbs,0,0,0,,0,,,
1422127,2,Delhi Capitals,Rajasthan Royals,19,6,AR Patel,Avesh Khan,T Stubbs,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,1,V Kohli,MA Starc,F du Plessis,4,0,4,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,2,V Kohli,MA Starc,F du Plessis,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,3,F du Plessis,MA Starc,V Kohli,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,4,V Kohli,MA Starc,F du Plessis,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,5,F du Plessis,MA Starc,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,0,6,F du Plessis,MA Starc,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,1,V Kohli,Harshit Rana,F du Plessis,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,2,V Kohli,Harshit Rana,F du Plessis,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,3,F du Plessis,Harshit Rana,V Kohli,0,1,1,wides,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,4,F du Plessis,Harshit Rana,V Kohli,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,5,V Kohli,Harshit Rana,F du Plessis,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,6,F du Plessis,Harshit Rana,V Kohli,6,0,6,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,1,7,F du Plessis,Harshit Rana,V Kohli,0,0,0,,1,F du Plessis,caught,MA Starc
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,1,V Kohli,MA Starc,C Green,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,2,V Kohli,MA Starc,C Green,6,0,6,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,3,V Kohli,MA Starc,C Green,4,0,4,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,4,V Kohli,MA Starc,C Green,2,0,2,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,5,V Kohli,MA Starc,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,2,6,C Green,MA Starc,V Kohli,4,0,4,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,1,V Kohli,Harshit Rana,C Green,2,0,2,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,2,V Kohli,Harshit Rana,C Green,2,0,2,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,3,V Kohli,Harshit Rana,C Green,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,4,V Kohli,Harshit Rana,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,5,C Green,Harshit Rana,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,3,6,C Green,Harshit Rana,V Kohli,4,0,4,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,1,V Kohli,AS Roy,C Green,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,2,V Kohli,AS Roy,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,3,C Green,AS Roy,V Kohli,2,0,2,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,4,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,5,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,4,6,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,1,V Kohli,SP Narine,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,2,C Green,SP Narine,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,3,C Green,SP Narine,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,4,C Green,SP Narine,V Kohli,4,0,4,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,5,C Green,SP Narine,V Kohli,4,0,4,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,5,6,C Green,SP Narine,V Kohli,6,0,6,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,1,V Kohli,AS Roy,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,2,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,3,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,4,C Green,AS Roy,V Kohli,0,0,0,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,5,C Green,AS Roy,V Kohli,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,6,6,V Kohli,AS Roy,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,1,V Kohli,SP Narine,C Green,1,0,1,,0,,,
1422128,1,Royal Challengers Bengaluru,Kolkata Knight Riders,7,2,C Green,SP Narine,V Kohli,1,0,1,,0,,,
